Source,Recording ID (if noted),Year,Date,Subpopulation (if specified),Province/State,Latitude,Longitude,Introductory Notes (if noted),Terminal Strophe type,Recordist
Authors,HWY 631 1 (2),2004,24/05/2004,,Alberta,53.54142,-111.76227,,Triplet,Chantell Grafton
Authors,HWY 631 2,2004,24/05/2004,,Alberta,53.54141,-111.75205,,Triplet,Chantell Grafton
Authors,HWY 631 3,2004,24/05/2004,,Alberta,53.54143,-111.74213,,Triplet,Chantell Grafton
Authors,RGE 125 1,2004,24/05/2004,,Alberta,53.56207,-111.74683,,Triplet,Chantell Grafton
Authors,RGE 270 2,2004,23/05/2004,,Alberta,53.56282,-113.83631,,Triplet,Chantell Grafton
Authors,RGE 270 4,2004,23/05/2004,,Alberta,53.55135,-113.83634,,Triplet,Chantell Grafton
Authors,RGE 270 N2,2004,23/05/2004,,Alberta,53.5799,-113.83612,,Triplet,Chantell Grafton
Authors,RGE 43 4,2004,23/05/2004,,Alberta,53.55708,-114.51759,,Triplet,Chantell Grafton
Authors,RGE 43 5,2004,23/05/2004,,Alberta,53.5533,-114.51765,,Triplet,Chantell Grafton
Authors,RGE 95 S1,2004,23/05/2004,,Alberta,53.5974,-115.30363,,Triplet,Chantell Grafton
Authors,RGE 95 S1 (1),2004,23/05/2004,,Alberta,53.5974,-115.30363,,Triplet,Chantell Grafton
Authors,RGE 95 S2,2004,23/05/2004,,Alberta,53.58774,-115.30362,,Triplet,Chantell Grafton
Authors,RGE195W4 6,2004,24/05/2004,,Alberta,53.6556,-112.77945,,Triplet,Chantell Grafton
Authors,TWP 541 4,2004,23/05/2004,,Alberta,53.64888,-116.00994,,Triplet,Chantell Grafton
Authors,TWP 541 4 (2),2004,23/05/2004,,Alberta,53.64888,-116.00994,,Triplet,Chantell Grafton
Authors,TWP 541 5,2004,23/05/2004,,Alberta,53.64341,-116.01886,,Triplet,Chantell Grafton
Authors,,2004,26/06/1905,,Alberta,53.583,-112.8365,Descendingesc,Triplet,Ken Otter
Authors,,2004,26/06/1905,,Alberta,53.583,-112.8365,Ascendingsc,Triplet,Ken Otter
Authors,AS08,2007,9/5/07,Algonquin,Ontario,45.57445,-78.49815,Descending,Doublet,SMR
Authors,SR07,2007,10/5/07,Algonquin,Ontario,45.58767,-78.51577,Ascending,Doublet,SMR
Authors,,2007,29/06/1905,Prince George,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Ken Otter
Authors,,2007,29/06/1905,Prince George,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Ken Otter
Authors,,2007,29/06/1905,Prince George,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Ken Otter
Authors,,2007,29/06/1905,Prince George,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Ken Otter
Authors,,2007,29/06/1905,Prince George,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Ken Otter
Authors,,2007,29/06/1905,Prince George,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Ken Otter
Authors,AN01,2007,29/04/2007,Algonquin,Ontario,45.57487,-78.51277,UpDown,Triplet,SMR
Authors,AN02,2007,29/04/2007,Algonquin,Ontario,45.57476,-78.51002,Ascending,Triplet,"Noted, not recorded"
Authors,AN03,2007,29/04/2007,Algonquin,Ontario,45.57513,-78.50892,Ascending,Triplet,SMR
Authors,AN04,2007,28/04/2007,Algonquin,Ontario,45.5749,-78.50664,Ascending,Triplet,SMR
Authors,AN05,2007,5/5/07,Algonquin,Ontario,45.57507,-78.50546,Descending,Triplet,SMR
Authors,AN06,2007,5/5/07,Algonquin,Ontario,45.57516,-78.50379,2-Song: Ascending & Descending,Triplet,SMR
Authors,AN07,2007,28/04/2007,Algonquin,Ontario,45.57519,-78.50306,Descending,Triplet,SMR
Authors,AN08,2007,28/04/2007,Algonquin,Ontario,45.57512,-78.50239,Ascending,Triplet,SMR
Authors,AN09,2007,7/5/07,Algonquin,Ontario,45.57562,-78.50073,Ascending,Triplet,SMR
Authors,AN10,2007,8/5/07,Algonquin,Ontario,45.57541,-78.50335,Ascending,Triplet,"Noted, not recorded"
Authors,AN11,2007,8/5/07,Algonquin,Ontario,45.57541,-78.50335,Ascending,Triplet,"Noted, not recorded"
Authors,AN12,2007,7/5/07,Algonquin,Ontario,45.57495,-78.50791,Descending,Triplet,"Noted, not recorded"
Authors,AN13,2007,6/5/07,Algonquin,Ontario,45.57507,-78.50629,Ascending,Triplet,SMR: DC
Authors,AN14,2007,10/5/07,Algonquin,Ontario,45.57409,-78.50339,Ascending,Triplet,Recorded in 2006 as AN14
Authors,AS01,2007,15/05/2007,Algonquin,Ontario,45.5721,-78.50976,2-Song: Descending & Ascending,Triplet,SMR
Authors,AS03,2007,30/04/2007,Algonquin,Ontario,45.5714,-78.50591,Ascending,Triplet,SMR
Authors,AS04,2007,30/04/2007,Algonquin,Ontario,45.57167,-78.50349,Descending,Triplet,SMR
Authors,AS05,2007,28/04/2007,Algonquin,Ontario,45.57227,-78.50185,Ascending,Triplet,SMR
Authors,AS06,2007,28/04/2007,Algonquin,Ontario,45.57324,-78.50124,Ascending,Triplet,SMR
Authors,AS07,2007,28/04/2007,Algonquin,Ontario,45.57445,-78.49815,Ascending,Triplet,SMR
Authors,AS10,2007,9/5/07,Algonquin,Ontario,45.57189,-78.50508,Descending,Triplet,"Noted, not recorded"
Authors,AS11,2007,10/5/07,Algonquin,Ontario,45.5712,-78.50755,Ascending,Triplet,"Noted, not recorded"
Authors,AW01,2007,3/5/07,Algonquin,Ontario,45.57404,-78.51446,Ascending,Triplet,SMR
Authors,AW02,2007,4/5/07,Algonquin,Ontario,45.57417,-78.50614,Descending,Triplet,SMR: DC
Authors,AW03,2007,4/5/07,Algonquin,Ontario,45.57332,-78.51052,2-Song: Ascending & Descending,Triplet,SMR
Authors,AW04,2007,4/5/07,Algonquin,Ontario,45.57395,-78.51307,2-Song,Triplet,SMR
Authors,AW05,2007,29/04/2007,Algonquin,Ontario,45.57357,-78.51315,Ascending,Triplet,SMR
Authors,AW06,2007,29/04/2007,Algonquin,Ontario,45.57301,-78.51125,Ascending,Triplet,SMR
Authors,AW07,2007,29/04/2007,Algonquin,Ontario,45.57214,-78.50912,2-Song,Triplet,SMR
Authors,AW08,2007,1/5/07,Algonquin,Ontario,45.5735,-78.50678,Ascending,Triplet,SMR
Authors,AW10,2007,9/5/07,Algonquin,Ontario,45.57241,-78.50773,Descending,Triplet,SMR
Authors,AW11,2007,8/5/07,Algonquin,Ontario,45.57189,-78.5072,Ascending,Triplet,SMR: DC
Authors,AW12,2007,10/5/07,Algonquin,Ontario,45.57333,-78.50423,Descending,Triplet,SMR
Authors,AW13,2007,10/5/07,Algonquin,Ontario,45.57313,-78.50451,,Triplet,SMR
Authors,SR01,2007,4/5/07,Algonquin,Ontario,45.59079,-78.5217,Descending,Triplet,SMR
Authors,SR03,2007,26/04/2007,Algonquin,Ontario,45.59073,-78.5176,Ascending,Triplet,Recorded in 2005 as CAM08
Authors,SR04,2007,26/04/2007,Algonquin,Ontario,45.58946,-78.51672,Ascending,Triplet,Recorded in 2006 as SR17 DC
Authors,SR05,2007,26/04/2007,Algonquin,Ontario,45.58561,-78.52951,Ascending,Triplet,"Noted, not recorded"
Authors,SR06,2007,26/04/2007,Algonquin,Ontario,45.58971,-78.51906,Ascending,Triplet,"Noted, not recorded"
Authors,SR09,2007,4/5/07,Algonquin,Ontario,45.58313,-78.51567,Ascending,Triplet,SMR
Authors,SR10,2007,4/5/07,Algonquin,Ontario,45.58219,-78.51669,Ascending,Triplet,"Noted, not recorded"
Authors,SR11,2007,9/5/07,Algonquin,Ontario,45.58023,-78.51654,2-Song: Descending & Ascending,Triplet,Recorded in 2008 as SR08
Authors,SR13,2007,9/5/07,Algonquin,Ontario,45.58091,-78.51686,Ascending,Triplet,SMR
Authors,SR14,2007,26/04/2007,Algonquin,Ontario,45.5863,-78.5155,Ascending,Triplet,Recorded in 2006 as SR09
Authors,SR18,2007,14/05/2007,Algonquin,Ontario,45.5876,-78.51446,Ascending,Triplet,"Noted, not recorded"
Authors,SR19,2007,19/05/2007,Algonquin,Ontario,45.58983,-78.51836,Ascending,Triplet,Recorded in 2008 as SR06
Authors,AW01,2009,22/05/2009,Algonquin,Ontario,45.57402,-78.51439,Ascending,Doublet,SMR
Authors,KL16,2009,3/5/09,Algonquin,Ontario,45.57681,-78.4432,Descending,Doublet,SMR
Authors,RW05,2009,29/04/2009,Algonquin,Ontario,45.57169,-78.49306,Ascending,Doublet,SMR
Authors,,2009,6/6/09,,British Columbia,56.2524,-120.8464,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,6/6/09,,British Columbia,56.2524,-120.8464,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,7/6/09,,British Columbia,56.2524,-120.8464,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,7/6/09,,British Columbia,56.2524,-120.8464,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,8/6/09,,British Columbia,56.2524,-120.8464,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,8/6/09,,British Columbia,56.2524,-120.8464,Ascendingsc ,Doublet,Veronica Mesias
Authors,,2009,8/6/09,,British Columbia,56.2524,-120.8464,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,9/6/09,,British Columbia,56.2524,-120.8464,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,9/6/09,,British Columbia,56.2524,-120.8464,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,2/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,2/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,2/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,2/6/09,,British Columbia,55.7596,-120.2377,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,2/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,2/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,3/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,3/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,3/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,3/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,3/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,3/6/09,,British Columbia,55.7596,-120.2377,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,4/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,4/6/09,,British Columbia,55.7596,-120.2377,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,4/6/09,,British Columbia,55.7596,-120.2377,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,4/6/09,,British Columbia,55.7596,-120.2377,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,30/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,31/05/2009,,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,31/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,31/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,31/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,31/05/2009,,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,31/05/2009,,British Columbia,55.6977,-121.6297,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,31/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,31/05/2009,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,1/6/09,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,1/6/09,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,1/6/09,,British Columbia,55.6977,-121.6297,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,26/06/2009,,British Columbia,55.3384,-123.0949,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,26/06/2009,,British Columbia,55.3384,-123.0949,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,27/06/2009,,British Columbia,55.3384,-123.0949,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,27/06/2009,,British Columbia,55.3384,-123.0949,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,27/06/2009,,British Columbia,55.3384,-123.0949,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,27/06/2009,,British Columbia,55.3384,-123.0949,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,29/06/2009,,British Columbia,55.3384,-123.0949,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,29/06/2009,,British Columbia,55.3384,-123.0949,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,29/06/2009,,British Columbia,55.3384,-123.0949,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,29/06/2009,,British Columbia,55.3384,-123.0949,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,11/6/09,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,11/6/09,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,11/6/09,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,11/6/09,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,12/6/09,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,12/6/09,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,12/6/09,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,12/6/09,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,13/06/2009,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,13/06/2009,,British Columbia,55.1258,-120.9932,Descending,Doublet,Veronica Mesias
Authors,,2009,13/06/2009,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,13/06/2009,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,13/06/2009,,British Columbia,55.1258,-120.9932,Ascendingsc ,Doublet,Veronica Mesias
Authors,,2009,14/06/2009,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,14/06/2009,,British Columbia,55.1258,-120.9932,Monotone,Doublet,Veronica Mesias
Authors,,2009,14/06/2009,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,14/06/2009,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,14/06/2009,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,14/06/2009,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,14/06/2009,,British Columbia,55.1258,-120.9932,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,14/06/2009,,British Columbia,55.1258,-120.9932,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,17/06/2009,,British Columbia,54.4425,-124.2509,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,18/06/2009,,British Columbia,54.4425,-124.2509,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,19/06/2009,,British Columbia,54.4425,-124.2509,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,19/06/2009,,British Columbia,54.4425,-124.2509,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,19/06/2009,,British Columbia,54.4425,-124.2509,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,20/06/2009,,British Columbia,54.4425,-124.2509,Ascendingsc,Doublet,Veronica Mesias
Authors,,2009,20/06/2009,,British Columbia,54.4425,-124.2509,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,21/06/2009,,British Columbia,54.4425,-124.2509,Descendingesc,Doublet,Veronica Mesias
Authors,,2009,21/06/2009,,British Columbia,54.4425,-124.2509,Descendingesc,Doublet,Veronica Mesias
Authors,AN01,2009,20/05/2009,Algonquin,Ontario,45.57565,-78.50826,Ascending,Triplet,Scott Ramsay
Authors,AN03,2009,20/05/2009,Algonquin,Ontario,45.57567,-78.50594,Ascending,Triplet,Scott Ramsay
Authors,AN04,2009,20/05/2009,Algonquin,Ontario,45.57532,-78.50508,Descending,Triplet,Scott Ramsay
Authors,AN05,2009,20/05/2009,Algonquin,Ontario,45.57528,-78.5038,Ascending,Triplet,Scott Ramsay
Authors,AN06,2009,20/05/2009,Algonquin,Ontario,45.57516,-78.50293,Descending,Triplet,Scott Ramsay
Authors,AN07,2009,20/05/2009,Algonquin,Ontario,45.57413,-78.50338,Ascending,Triplet,Scott Ramsay
Authors,AN08,2009,20/05/2009,Algonquin,Ontario,45.57486,-78.50767,Descending,Triplet,Scott Ramsay
Authors,AN09,2009,20/05/2009,Algonquin,Ontario,45.57508,-78.50648,Ascending,Triplet,Scott Ramsay
Authors,AN10,2009,20/05/2009,Algonquin,Ontario,45.57449,-78.50733,Ascending,Triplet,Scott Ramsay
Authors,AN11,2009,20/05/2009,Algonquin,Ontario,45.57472,-78.50619,Ascending,Triplet,Scott Ramsay
Authors,AN12,2009,20/05/2009,Algonquin,Ontario,45.57426,-78.50556,Descending,Triplet,Scott Ramsay
Authors,AN13,2009,20/05/2009,Algonquin,Ontario,45.57414,-78.50609,Ascending,Triplet,Scott Ramsay
Authors,AN15,2009,21/05/2009,Algonquin,Ontario,45.57443,-78.50792,Ascending,Triplet,Scott Ramsay
Authors,AN16,2009,21/05/2009,Algonquin,Ontario,45.57414,-78.5075,Ascending,Triplet,Scott Ramsay
Authors,AN19,2009,21/05/2009,Algonquin,Ontario,45.57426,-78.50861,Ascending,Triplet,Scott Ramsay
Authors,AN20,2009,21/05/2009,Algonquin,Ontario,45.57443,-78.50907,Ascending,Triplet,Scott Ramsay
Authors,AN23,2009,21/05/2009,Algonquin,Ontario,45.57444,-78.51035,UpDown,Triplet,Scott Ramsay
Authors,AS01,2009,20/05/2009,Algonquin,Ontario,45.57274,-78.50062,Ascending,Triplet,Scott Ramsay
Authors,AS02,2009,20/05/2009,Algonquin,Ontario,45.57353,-78.49881,Ascending,Triplet,Scott Ramsay
Authors,AW02,2009,22/05/2009,Algonquin,Ontario,45.57445,-78.5139,Descending,Triplet,Scott Ramsay
Authors,AW03,2009,22/05/2009,Algonquin,Ontario,45.57495,-78.51349,Ascending,Triplet,Scott Ramsay
Authors,AW04,2009,22/05/2009,Algonquin,Ontario,45.57527,-78.51324,Descending,Triplet,Scott Ramsay
Authors,AW05,2009,22/05/2009,Algonquin,Ontario,45.57453,-78.51261,Ascending,Triplet,Scott Ramsay
Authors,AW06,2009,22/05/2009,Algonquin,Ontario,45.57378,-78.51297,UpDown,Triplet,Scott Ramsay
Authors,AW08,2009,22/05/2009,Algonquin,Ontario,45.57338,-78.51376,Ascending,Triplet,Scott Ramsay
Authors,AW09,2009,22/05/2009,Algonquin,Ontario,45.57249,-78.5127,Descending,Triplet,Scott Ramsay
Authors,AW11 (Song 1),2009,22/05/2009,Algonquin,Ontario,45.57273,-78.51529,Ascending,Triplet,Scott Ramsay
Authors,AW11 (Song 2),2009,22/05/2009,Algonquin,Ontario,45.57273,-78.51529,Ascending,Triplet,Scott Ramsay
Authors,AW11 (Song 3),2009,22/05/2009,Algonquin,Ontario,45.57273,-78.51529,Descending,Triplet,Scott Ramsay
Authors,AW12,2009,22/05/2009,Algonquin,Ontario,45.57196,-78.51231,UpDown,Triplet,Scott Ramsay
Authors,AW13,2009,22/05/2009,Algonquin,Ontario,45.5713,-78.51229,UpDown,Triplet,Scott Ramsay
Authors,AW14,2009,22/05/2009,Algonquin,Ontario,45.57136,-78.51185,Ascending,Triplet,Scott Ramsay
Authors,AW15,2009,22/05/2009,Algonquin,Ontario,45.57304,-78.5112,Descending,Triplet,Scott Ramsay
Authors,AW16,2009,22/05/2009,Algonquin,Ontario,45.57303,-78.51001,Ascending,Triplet,Scott Ramsay
Authors,AW17,2009,22/05/2009,Algonquin,Ontario,45.57254,-78.50995,Ascending,Triplet,Scott Ramsay
Authors,AW19,2009,22/05/2009,Algonquin,Ontario,45.57171,-78.50933,Ascending,Triplet,Scott Ramsay
Authors,AW20,2009,22/05/2009,Algonquin,Ontario,45.57114,-78.50909,Ascending,Triplet,Scott Ramsay
Authors,AW21,2009,22/05/2009,Algonquin,Ontario,45.57205,-78.50873,Ascending,Triplet,Scott Ramsay
Authors,AW22,2009,22/05/2009,Algonquin,Ontario,45.5726,-78.5089,2 Songs: Ascending & Descending,Triplet,Scott Ramsay
Authors,AW23,2009,22/05/2009,Algonquin,Ontario,45.57242,-78.50762,2 Songs: Ascending & UpDown,Triplet,Scott Ramsay
Authors,AW25,2009,22/05/2009,Algonquin,Ontario,45.57196,-78.50871,Ascending,Triplet,Scott Ramsay
Authors,CR01,2009,1/5/09,Algonquin,Ontario,45.55978,-78.42521,Descending,Triplet,Scott Ramsay
Authors,CR02,2009,1/5/09,Algonquin,Ontario,45.55933,-78.42581,2 Songs: Ascending & Ascending,Triplet,Scott Ramsay
Authors,CR03,2009,4/5/09,Algonquin,Ontario,45.56957,-78.42752,Descending,Triplet,Scott Ramsay
Authors,KL01,2009,2/5/09,Algonquin,Ontario,45.5748,-78.44041,Descending,Triplet,Scott Ramsay
Authors,KL02,2009,2/5/09,Algonquin,Ontario,45.57532,-78.44057,Descending,Triplet,Scott Ramsay
Authors,KL04,2009,2/5/09,Algonquin,Ontario,45.57593,-78.44075,2 Songs: Descending & Descending,Triplet,Scott Ramsay
Authors,KL06,2009,2/5/09,Algonquin,Ontario,45.57686,-78.44073,Ascending,Triplet,Scott Ramsay
Authors,KL06B,2009,3/5/09,Algonquin,Ontario,45.57686,-78.44073,Ascending,Triplet,Scott Ramsay
Authors,KL10,2009,3/5/09,Algonquin,Ontario,45.57627,-78.43938,Descending,Triplet,Scott Ramsay
Authors,KL11,2009,3/5/09,Algonquin,Ontario,45.57627,-78.43938,Ascending,Triplet,Scott Ramsay
Authors,KL13,2009,3/5/09,Algonquin,Ontario,45.57834,-78.44156,2 Songs: Ascending & Descending,Triplet,Scott Ramsay
Authors,KL14,2009,3/5/09,Algonquin,Ontario,45.57824,-78.44145,Descending,Triplet,Scott Ramsay
Authors,KL17,2009,3/5/09,Algonquin,Ontario,45.5767,-78.44238,Monotone,Triplet,Scott Ramsay
Authors,KL17B,2009,3/5/09,Algonquin,Ontario,45.5767,-78.44238,Descending,Triplet,Scott Ramsay
Authors,KL22,2009,7/5/09,Algonquin,Ontario,45.57555,-78.43993,Ascending,Triplet,Scott Ramsay
Authors,RW01,2009,29/04/2009,Algonquin,Ontario,45.5721,-78.49785,Ascending,Triplet,Scott Ramsay
Authors,RW02,2009,29/04/2009,Algonquin,Ontario,45.57122,-78.49747,Descending,Triplet,Scott Ramsay
Authors,RW03,2009,4/5/09,Algonquin,Ontario,45.57181,-78.49685,Descending,Triplet,Scott Ramsay
Authors,RW06,2009,4/5/09,Algonquin,Ontario,45.5717,-78.49232,Ascending,Triplet,Scott Ramsay
Authors,RW10,2009,4/5/09,Algonquin,Ontario,45.57126,-78.48316,Ascending,Triplet,Scott Ramsay
Authors,SR03,2009,26/05/2009,Algonquin,Ontario,45.59095,-78.51932,Descending,Triplet,Scott Ramsay
Authors,SR04,2009,26/05/2009,Algonquin,Ontario,45.58966,-78.51826,Descending,Triplet,Scott Ramsay
Authors,SR05,2009,26/05/2009,Algonquin,Ontario,45.58713,-78.51745,Ascending,Triplet,Scott Ramsay
Authors,SR06,2009,26/05/2009,Algonquin,Ontario,45.58653,-78.51615,UpDown,Triplet,Scott Ramsay
Authors,SR11,2009,26/05/2009,Algonquin,Ontario,45.58579,-78.51549,Ascending,Triplet,Scott Ramsay
