"","recording","Source","Year","Date","Subpopulation..if.specified.","Province.State","Latitude","Longitude","Introductory.Notes..if.noted.","Terminal.Strophe.type","Recordist","file.name","max_min_ratio","log_max_min_ratio","min_max_ratio","note_number","mid_to_long_ratio","max_mean_int","min_mean_int","med_note_durs","long_note_durs","short_note_durs","max_note_dur","max_onset_interval_dur","max_mean_dur","min_mean_dur","min_max_dur_ratio","remainder","PC1","PC2","PC3","PC4","poetry","prob_assignment"
"168","ML56021031","Macaulay Library",2017,"29/04/2017","","New Jersey",40.5039,-74.4958,"Descending","Triplet","Sam Wijeratne","ML56021031_terminal_strophes.wav",1.2958152958153,0.259140069112296,0.771714922048998,6,0.925438596491228,0.242307642111369,0.186992423143852,0.170802602958237,0.184563950116009,0.0542358976218098,0.191039878190255,0.325415385730858,0.137073810904872,0.135994489559165,0.992125984251969,0,1.024876119299,-0.75267006587329,-0.255291392936643,-0.354885007304853,1,0.999745734030934
"169","ML56104121","Macaulay Library",2017,"28/04/2017","","New York",43.3201,-77.7264,"Monotone","Doublet","Nick Kachala","WTSP64.wav",2.10693069306931,0.74523224062623,0.474624060150376,10,0.842857142857143,0.257632450331126,0.122278559602649,0.142860099337748,0.169495033112583,0.136672185430464,0.222764900662252,0.276034768211921,0.209528145695364,0.0884602649006623,0.422187981510015,1,1.43135089101261,0.648867472267124,0.929573156601338,0.460346028770307,2,0.992154822228425
"170","ML56998831","Macaulay Library",2017,"6/5/17","","Minnesota",46.7393,-92.0611,"Ascending","Doublet","John Richardson","ML56998831_terminal_strophes.wav",1.01320754716981,0.0131210879626973,0.986964618249534,8,0.520325203252032,0.145218581309042,0.143325601664417,0.0692289698605488,0.133049426450742,0.0567893893387314,0.155765182186235,0.173613275978408,0.0985701543522267,0.0815333375506072,0.82716049382716,2,-2.56166321963995,1.411990998946,-0.329850615610719,0.404790740098024,3,0.997485161225345
"171","ML57168021","Macaulay Library",2017,"18/04/2017","","New York",42.4749,-76.4569,"Descending","Triplet","Jay Mcgowan","ML57168021_terminal_strophes.wav",1.15415821501014,0.143371260083641,0.866432337434095,9,0.939153439153439,0.229435253514056,0.198790122991968,0.190860023427042,0.203225602409639,0.0634411311914324,0.204838504016064,0.293548092369478,0.172903253012048,0.127016001506024,0.734607355809398,0,0.583979786906295,-0.802068816969145,-0.55663824798808,0.317469569690378,1,0.999821091978
"172","ML66742","Macaulay Library",1951,"30/05/1951","","Ontario",45.8372,-78.3791,"Ascending","Triplet","William Gunn","ML66742_terminal_strophes.wav",1.4083885209713,0.342446157861756,0.710031347962382,6,0.685279187817259,0.17293123990307,0.122786601373183,0.109776100565428,0.160191791195477,0.095952443457189,0.161004947495961,0.286231017770598,0.121973445072698,0.121973445072698,1,0,-0.104943264946779,0.646291272624655,0.248631292115915,-0.773251532314433,3,0.712909698727752
"173","ML66744","Macaulay Library",1953,"18/06/1953","","Ontario",46.3679,-79.9247,"Descending","Triplet","William Gunn","WTSP34.wav",1.09055673009161,0.086688327398708,0.916962843295639,12,0.91304347826087,0.166480547188755,0.152656475903615,0.118607304216867,0.129903237951807,0.0790715361445783,0.130710090361446,0.235600903614458,0.110000878514056,0.108387173694779,0.985330073349633,0,-1.12014764417465,-1.09016384534069,0.293255518961736,0.16253688365619,1,0.999493747885307
"174","ML66745","Macaulay Library",1954,"19/06/1954","","Ontario",45.8372,-78.3791,"Descending","Triplet","William Gunn","ML66745_terminal_strophes.wav",1.03966005665722,0.0388937911212735,0.961852861035422,9,0.928909952606635,0.148480517633675,0.14281641069397,0.105729996207812,0.113821577550246,0.0544833143723928,0.116518771331058,0.211999431171786,0.0987172923777019,0.082129550625711,0.831967213114754,0,-1.64336128951721,-1.28873016749461,0.417581306546944,0.366969782361692,1,0.999721910518605
"175","ML66751","Macaulay Library",1956,"10/7/56","","Quebec",46.8027,-71.3334,"Ascending","Triplet","William Gunn","WTSP36.wav",1,2.22044604925031e-16,1,9,0.779411764705882,0.147449269005848,0.147449269005848,0.0858770467836257,0.110181871345029,0.0685936159844054,0.113422514619883,0.221984064327485,0.0913861403508772,0.0842567251461988,0.921985815602837,0,-1.97387557985167,-0.556134314035422,0.025853140860803,-0.165009381538061,1,0.875980448789009
"176","ML66752","Macaulay Library",1957,"18/06/1957","","Quebec",48.181,-65.8874,"Ascending","Triplet","William Gunn","ML66752_terminal_strophes.wav",1.2280701754386,0.205443974214809,0.814285714285714,6,0.897260273972603,0.17066557187017,0.138970537094281,0.106462809119011,0.118653207109737,0.0747677743431221,0.118653207109737,0.25356027820711,0.100773956723338,0.099148570324575,0.983870967741935,0,-0.804848182232891,-0.9570788967128,0.702825981940448,-0.300178862679426,1,0.998878960525778
"177","ML66753","Macaulay Library",1957,"4/7/57","","Ontario",47.8493,-81.3561,"Descending","Triplet","William Gunn","ML66753_terminal_strophes.wav",1.01319875776397,0.0131124130924942,0.986973180076629,8,0.947126436781609,0.175993240870786,0.173700608614232,0.111125234082397,0.117328827247191,0.0728247893258427,0.118137991573034,0.265405898876404,0.104786780196629,0.0918401509831461,0.876447876447877,2,-1.03122875638216,-1.59936570463872,-0.0409681784799788,-0.311767391652945,1,0.999915720885749
"178","ML66755","Macaulay Library",1957,"5/7/57","","Ontario",47.8493,-81.3561,"Ascending","Triplet","William Gunn","WTSP31.wav",1.36,0.307484699747961,0.735294117647059,6,0.936170212765958,0.166165760869565,0.122180706521739,0.10751902173913,0.114849864130435,0.0863410326086957,0.123809782608696,0.241103260869565,0.106975996376812,0.098830615942029,0.923857868020304,0,-0.599827409908221,-0.958874450893977,1.12282421250801,0.0142689701772279,1,0.999844175129902
"179","ML66756","Macaulay Library",1957,"8/7/57","","Ontario",47.8493,-81.3561,"Descending","Triplet","William Gunn","ML66756_terminal_strophes.wav",1.13256784968685,0.124487488003699,0.882949308755761,12,0.930379746835443,0.175021086402821,0.154534747257053,0.118562671434169,0.1274347080721,0.0826712504898119,0.137113293495298,0.272613489420063,0.11157258196186,0.107539838035528,0.963855421686747,0,-0.488789238460615,-1.20080015864452,0.149379641026759,-0.243074845750529,1,0.999795668005978
"180","ML66757","Macaulay Library",1958,"8/5/58","","Ontario",45.8372,-78.3791,"Descending","Triplet","William Gunn","ML66757_terminal_strophes.wav",1.02284263959391,0.0225856526487493,0.977667493796526,9,0.817073170731707,0.163036198193411,0.159395191285866,0.108421094580234,0.132694473963868,0.0809112646121148,0.145640276301807,0.284807651434644,0.109068384697131,0.105184643995749,0.964391691394659,0,-0.738420314911838,-0.702304851717043,-0.561773510364459,-0.561608329356609,1,0.967205079148173
"181","ML66758","Macaulay Library",1958,"11/5/58","","Ontario",45.8372,-78.3791,"Descending","Triplet","William Gunn","ML66758_terminal_strophes.wav",1.54809843400447,0.437027361004101,0.645953757225433,6,0.840659340659341,0.187450090159711,0.121084090030912,0.124334669629057,0.147901371715611,0.0918288736476043,0.151151951313756,0.302303902627512,0.125689077794951,0.11702086553323,0.931034482758621,0,0.464798205401179,-0.249719093405099,0.705967326516854,-0.758263188749176,1,0.985659810849982
"182","ML66759","Macaulay Library",1958,"22/05/1958","","Ontario",51.2731,-80.64,"Ascending","Triplet","William Gunn","ML66759_terminal_strophes.wav",1.01225490196078,0.0121804185568715,0.987893462469733,9,0.88646288209607,0.166909745489691,0.164889046391753,0.109387177835052,0.123397358247423,0.0743617268041237,0.134174420103093,0.290980670103093,0.107016224226804,0.0965894168814433,0.902567975830816,0,-0.679588381832825,-1.22073531017998,-0.448195636602865,-0.619130955403371,1,0.997833406006738
"183","ML66760","Macaulay Library",1958,"26/05/1958","","Ontario",51.2731,-80.64,"Ascending","Triplet","William Gunn","ML66760_terminal_strophes.wav",1.046875,0.0458095360312944,0.955223880597015,9,0.801801801801801,0.162778523489933,0.155489932885906,0.0961014168530947,0.119856823266219,0.0750454884414616,0.121476510067114,0.242953020134228,0.103336017897092,0.089082774049217,0.862068965517241,0,-1.47180148467059,-0.612552001495349,0.0265078226523924,-0.315539266395384,1,0.933848040752142
"184","ML66761","Macaulay Library",1958,"27/05/1958","","Ontario",51.2731,-80.64,"Descending","Triplet","William Gunn","ML66761_terminal_strophes.wav",1.06625258799172,0.0641502470111632,0.937864077669903,12,0.956989247311827,0.166228595890411,0.155899828767123,0.107725813356164,0.112567422945205,0.0629409246575342,0.116198630136986,0.213030821917808,0.0957562785388128,0.09306649543379,0.971910112359551,0,-1.51253204173217,-1.41151189330702,0.551582780905761,0.411111650838457,1,0.999964145115551
"185","ML66764","Macaulay Library",1958,"7/7/58","","Ontario",47.8493,-81.3561,"Ascending","Triplet","William Gunn","ML66764_terminal_strophes.wav",1.0929648241206,0.0888940258042465,0.914942528735632,9,0.835820895522388,0.176033228272532,0.161060287017167,0.0906469957081545,0.108452655579399,0.0669061158798283,0.127877011802575,0.331832752145923,0.0898376475321889,0.0877333422746781,0.976576576576576,0,-0.183794528935705,-0.974521328038059,-0.418812002388237,-1.40931544634621,1,0.984100825246083
"186","ML66765","Macaulay Library",1960,"2/6/60","","Ontario",47.8493,-81.3561,"Descending","Triplet","William Gunn","ML66765_terminal_strophes.wav",1.0280612244898,0.0276747221562207,0.972704714640198,9,0.888324873096446,0.162933318896588,0.158486007462687,0.0943369092039801,0.106196406361052,0.0549849413646056,0.124524720149254,0.260369869402985,0.0892696695095949,0.0800516058102346,0.896739130434782,0,-1.10147328297116,-1.17437114689366,-0.0829733756719835,-0.308179517598344,1,0.997992704785723
"187","ML66768","Macaulay Library",1960,"28/06/1960","","Ontario",50.0978,-91.922,"Descending","Triplet","William Gunn","ML66768_terminal_strophes.wav",1.07791446983011,0.0750281278085899,0.927717391304349,12,0.862745098039216,0.197650663008688,0.183363957475995,0.124068758573388,0.143806970164609,0.064048482510288,0.165962105624143,0.264250342935528,0.114132516003658,0.107150291495199,0.938823529411765,0,-0.52010420415168,-0.660754717437033,-0.346495502135757,0.0768386932699393,1,0.994221194725082
"188","ML66769","Macaulay Library",1960,"30/06/1960","","Ontario",50.0978,-91.922,"Descending","Triplet","William Gunn","ML66769_terminal_strophes.wav",1.13101160862355,0.123112461116277,0.8841642228739,6,0.795698924731183,0.18477391025641,0.163370480769231,0.120292692307692,0.151178653846154,0.0698998076923077,0.157680961538462,0.230831923076923,0.114332243589744,0.113248525641026,0.990521327014218,0,-1.02621448491453,-0.149022079330299,0.0564395289853656,0.270382099985066,1,0.934737198425805
