"","file.name","max_min_ratio","log_max_min_ratio","min_max_ratio","note_number","mid_to_long_ratio","max_mean_int","min_mean_int","med_note_durs","long_note_durs","short_note_durs","max_note_dur","max_onset_interval_dur","max_mean_dur","min_mean_dur","min_max_dur_ratio"
"223","WTSP45_terminal_strophes_retrim2024.wav",1.08760683760684,0.0839797206328757,0.919449901768173,11,0.646198830409356,0.164362776831346,0.151123339011925,0.0892047487223168,0.138045357751278,0.0796519023282227,0.151769165247019,0.172758517887564,0.111082112436116,0.0987575951164111,0.889050387596899
"224","WTSP46_terminal_strophes_retrim2024.wav",1.03296703296703,0.0324352757531542,0.968085106382978,12,0.530120481927711,0.151733837111671,0.146891267842149,0.071024349286314,0.133977749790092,0.0520576196473551,0.148505457598657,0.198545340050378,0.0879733417296389,0.083399804086202,0.948012232415902
"225","WTSP47.wav",1.16222222222222,0.150333881300557,0.860420650095603,9,0.883280757097792,0.211075580470738,0.181613788167939,0.150672179813401,0.170582432145886,0.0516590330788804,0.174349236641221,0.263138199745547,0.138187913486005,0.10695034192112,0.773948598130841
"226","WTSP48.wav",1.23348017621145,0.209839585687847,0.810714285714286,6,0.913419913419913,0.226938168846611,0.183982015457788,0.171014120095125,0.187223989298454,0.0567345422116527,0.201002378121284,0.296640606420927,0.138864546175188,0.1377838882283,0.992217898832685
"227","WTSP49.wav",1.19874804381847,0.181277715363056,0.83420365535248,6,0.902439024390244,0.207142951251647,0.172799407114625,0.150083992094862,0.166309288537549,0.054354743083004,0.17198814229249,0.259604743083004,0.123853096179183,0.123312252964427,0.995633187772925
"228","WTSP50.wav",1.00441696113074,0.00440723498740761,0.995602462620932,8,0.429515418502203,0.153417723514574,0.152743063340807,0.0526234935538117,0.122518287556054,0.0469563480941704,0.13439230661435,0.186206207959641,0.0801496286434978,0.0732680948710763,0.914141414141414
"229","WTSP51.wav",2.04132973944295,0.713601428565497,0.48987676056338,8,0.997983870967742,0.305908087138168,0.149857262757386,0.133296217547001,0.133565502834975,0.122794091316025,0.213273948075201,0.310216651745747,0.182575425246195,0.0763423791405551,0.418141592920354
"230","WTSP52.wav",1.15135453474676,0.140939105548173,0.868542199488491,12,0.953846153846154,0.209999368686869,0.182393313570487,0.149846096837945,0.157096714426877,0.053976819828722,0.162736083662714,0.296469696969697,0.122186333443127,0.118426753952569,0.96923076923077
"231","WTSP54.wav",1.00529100529101,0.0052770571008436,0.994736842105263,6,0.465116279069767,0.154744844276094,0.153930397727273,0.0651557239057239,0.140084806397306,0.0635268308080808,0.151487058080808,0.188951599326599,0.0966476571268238,0.0825305836139169,0.853932584269662
"232","WTSP55.wav",1.01433691756272,0.0142351158218719,0.985865724381626,6,0.409090909090909,0.153637350705755,0.151465798045603,0.0586319218241042,0.143322475570033,0.0374592833876222,0.159609120521173,0.184039087947883,0.0857763300760043,0.0738327904451683,0.860759493670886
